2022-03-14 10:11:15,125 #Agilent Technologies,E3648A,0,1.7-5.0-1.0
2022-03-14 10:22:41,513 FPGA Voltage: 12.01452, FPGA Current: 0.5307464, ASIC Voltage: 1.215428, ASIC Current:0.3170298
2022-03-14 10:22:47,211 FPGA Voltage: 12.01469, FPGA Current: 0.5310396, ASIC Voltage: 1.215453, ASIC Current:0.3171096
2022-03-14 10:22:52,907 FPGA Voltage: 12.01447, FPGA Current: 0.5501403, ASIC Voltage: 1.215478, ASIC Current:0.3169367
2022-03-14 10:22:58,612 FPGA Voltage: 12.01452, FPGA Current: 0.5517769, ASIC Voltage: 1.215276, ASIC Current:0.3168702
2022-03-14 10:23:04,317 FPGA Voltage: 12.01459, FPGA Current: 0.5309237, ASIC Voltage: 1.215478, ASIC Current:0.3170963
2022-03-14 10:23:10,024 FPGA Voltage: 12.01474, FPGA Current: 0.5319671, ASIC Voltage: 1.215453, ASIC Current:0.3171029
2022-03-14 10:23:15,724 FPGA Voltage: 12.01476, FPGA Current: 0.5290484, ASIC Voltage: 1.215504, ASIC Current:0.3170896
2022-03-14 10:23:21,420 FPGA Voltage: 12.01466, FPGA Current: 0.5498199, ASIC Voltage: 1.215605, ASIC Current:0.3169434
2022-03-14 10:23:27,118 FPGA Voltage: 12.01481, FPGA Current: 0.5317488, ASIC Voltage: 1.215504, ASIC Current:0.3170763
2022-03-14 10:23:32,813 FPGA Voltage: 12.01479, FPGA Current: 0.5522338, ASIC Voltage: 1.215706, ASIC Current:0.3168902
2022-03-14 10:23:38,514 FPGA Voltage: 12.01454, FPGA Current: 0.5292666, ASIC Voltage: 1.215605, ASIC Current:0.3170896
2022-03-14 10:23:44,220 FPGA Voltage: 12.01459, FPGA Current: 0.5292394, ASIC Voltage: 1.215504, ASIC Current:0.3171295
2022-03-14 10:23:49,975 FPGA Voltage: 12.01469, FPGA Current: 0.5310396, ASIC Voltage: 1.215605, ASIC Current:0.3171162
2022-03-14 10:23:55,730 FPGA Voltage: 12.01488, FPGA Current: 0.5514087, ASIC Voltage: 1.215655, ASIC Current:0.3168437
2022-03-14 10:24:01,428 FPGA Voltage: 12.01471, FPGA Current: 0.5456192, ASIC Voltage: 1.215554, ASIC Current:0.3168902
2022-03-14 10:24:07,127 FPGA Voltage: 12.01474, FPGA Current: 0.5376406, ASIC Voltage: 1.215605, ASIC Current:0.3170365
2022-03-14 10:24:12,823 FPGA Voltage: 12.01447, FPGA Current: 0.5313942, ASIC Voltage: 1.215681, ASIC Current:0.3170896
2022-03-14 10:24:18,525 FPGA Voltage: 12.01476, FPGA Current: 0.5293143, ASIC Voltage: 1.21563, ASIC Current:0.3171362
2022-03-14 10:24:24,235 FPGA Voltage: 12.01452, FPGA Current: 0.5514496, ASIC Voltage: 1.21563, ASIC Current:0.31697
2022-03-14 10:24:29,939 FPGA Voltage: 12.01471, FPGA Current: 0.5587598, ASIC Voltage: 1.215327, ASIC Current:0.3168171
2022-03-14 10:24:35,644 FPGA Voltage: 12.01461, FPGA Current: 0.5522952, ASIC Voltage: 1.21563, ASIC Current:0.3169235
2022-03-14 10:24:41,341 FPGA Voltage: 12.01476, FPGA Current: 0.5321375, ASIC Voltage: 1.215453, ASIC Current:0.3171362
2022-03-14 10:24:47,039 FPGA Voltage: 12.01483, FPGA Current: 0.5320012, ASIC Voltage: 1.215377, ASIC Current:0.3171362
2022-03-14 10:24:52,737 FPGA Voltage: 12.01474, FPGA Current: 0.5499221, ASIC Voltage: 1.215681, ASIC Current:0.3168902
2022-03-14 10:24:58,436 FPGA Voltage: 12.01471, FPGA Current: 0.558337, ASIC Voltage: 1.215377, ASIC Current:0.3168038
2022-03-14 10:25:04,142 FPGA Voltage: 12.01461, FPGA Current: 0.5328467, ASIC Voltage: 1.21563, ASIC Current:0.3170564
2022-03-14 10:25:09,848 FPGA Voltage: 12.01456, FPGA Current: 0.5292735, ASIC Voltage: 1.215327, ASIC Current:0.3170564
2022-03-14 10:25:15,552 FPGA Voltage: 12.01454, FPGA Current: 0.5287006, ASIC Voltage: 1.21558, ASIC Current:0.3171362
2022-03-14 10:25:21,254 FPGA Voltage: 12.01469, FPGA Current: 0.5306373, ASIC Voltage: 1.215428, ASIC Current:0.3171362
2022-03-14 10:25:27,009 FPGA Voltage: 12.01466, FPGA Current: 0.551736, ASIC Voltage: 1.215377, ASIC Current:0.3168836
2022-03-14 10:25:32,712 FPGA Voltage: 12.01466, FPGA Current: 0.5525952, ASIC Voltage: 1.215428, ASIC Current:0.3170963
2022-03-14 10:25:38,410 FPGA Voltage: 12.01456, FPGA Current: 0.5384521, ASIC Voltage: 1.21558, ASIC Current:0.3170431
2022-03-14 10:25:44,106 FPGA Voltage: 12.01476, FPGA Current: 0.5392499, ASIC Voltage: 1.21558, ASIC Current:0.317063
